State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,15/12/2023,7529,11895,9712,39
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,20/12/2023,9000,13396,11198,39
Tamil Nadu,Erode,Chithode,Turmeric,Finger,FAQ,27/12/2023,6208,14000,10104,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/01/2016,8409,9338,9100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/01/2016,7399,8514,8014,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/01/2016,7399,8919,8374,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,26/02/2016,7800,9169,8210,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/02/2016,7210,9800,8000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/03/2016,7514,9400,8500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/03/2016,7609,9466,8267,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/04/2016,8214,9239,8700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/04/2016,8389,9414,8700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/04/2016,8389,9314,8500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/04/2016,8455,9314,8650,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/05/2016,7978,8655,8246,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/05/2016,7789,8729,8100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,31/05/2016,7099,8089,7544,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/06/2016,7411,8353,7980,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/06/2016,7197,8384,7900,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/06/2016,7508,8110,7666,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/06/2016,7452,8206,7780,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/06/2016,7421,8611,7790,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/07/2016,7550,8299,7890,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/07/2016,7088,8391,7590,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/07/2016,7269,8412,8050,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/08/2016,7239,8269,7789,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/08/2016,7323,7957,7545,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,31/08/2016,7129,7469,7214,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,02/09/2016,7134,8214,7824,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/09/2016,7056,7709,7452,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/09/2016,6355,7779,7421,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/10/2016,6589,8109,7659,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/10/2016,6222,8028,7651,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/10/2016,7155,7699,7315,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/10/2016,5509,7889,7412,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/10/2016,6169,7788,7251,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/10/2016,7010,7689,7356,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/10/2016,7209,7939,7623,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/10/2016,7199,7855,7456,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/11/2016,6366,8022,7582,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/11/2016,6266,7699,7251,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/11/2016,6689,8494,8012,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/11/2016,6369,7209,6859,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/11/2016,7176,8176,7951,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/12/2016,5211,8111,7845,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/12/2016,5550,8325,7915,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/12/2016,5569,8309,7959,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/12/2016,5414,8099,7509,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/12/2016,5541,7955,7459,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/02/2016,7983,8949,8539,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/02/2016,8233,9869,8900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/03/2016,7636,9869,8900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/03/2016,7866,9859,8799,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/03/2016,7419,10389,8765,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/04/2016,8646,10010,9300,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/05/2016,7798,8769,8560,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/05/2016,7539,9089,8560,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/05/2016,7799,9087,8500,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/05/2016,7899,9249,8580,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/06/2016,7209,9409,8600,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/06/2016,7909,8677,8300,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/06/2016,7579,8899,8500,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/06/2016,7749,9066,8590,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/07/2016,7129,9099,8500,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/07/2016,7699,9269,8950,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/07/2016,7738,9300,8989,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/08/2016,7609,9329,8909,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/08/2016,7509,9429,9049,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/08/2016,7189,9561,9151,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/09/2016,7188,8649,8252,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/09/2016,7214,8822,8411,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/09/2016,7293,9011,8569,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/09/2016,7298,8421,8024,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,29/09/2016,7444,9009,8569,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/10/2016,6539,9089,8565,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/10/2016,6611,9129,8751,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/10/2016,7541,8719,8364,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/10/2016,7169,8866,8454,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/10/2016,7235,8900,8541,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/10/2016,6389,8939,8459,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/10/2016,7412,8744,8369,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/11/2016,6519,8541,8125,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/11/2016,7378,8809,8409,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/11/2016,7269,8589,8149,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/11/2016,5511,8709,8265,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/12/2016,5531,9088,8611,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/12/2016,5306,8977,8459,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/01/2017,5679,7900,7429,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/01/2017,5808,8000,7569,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/02/2017,5114,8455,8055,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/02/2017,5014,7869,7359,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/02/2017,5091,7926,7549,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/02/2017,5219,8177,7699,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/02/2017,5239,8008,7508,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/02/2017,5266,7801,7401,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/02/2017,5122,7409,7019,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/02/2017,5256,7688,7256,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/03/2017,5100,7859,7459,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/03/2017,5095,7715,7415,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/03/2017,5949,7220,6859,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/03/2017,5222,7019,6589,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/03/2017,5506,7675,7255,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/04/2017,5200,7139,6659,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/04/2017,5199,7014,6519,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/04/2017,5389,7100,6659,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/04/2017,5580,7055,6565,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/04/2017,5346,7091,6519,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,20/04/2017,5325,7199,6659,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/04/2017,5349,6791,6279,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/04/2017,5419,6836,6459,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/05/2017,5255,6011,5562,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/06/2017,5566,6744,5800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/07/2017,5939,7200,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/07/2017,5009,7909,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/07/2017,5333,8109,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,01/08/2017,5069,8118,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,10/08/2017,5309,8505,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/08/2017,5800,8200,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,23/08/2017,5009,8100,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,24/08/2017,5355,7856,6300,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,29/08/2017,6500,8100,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/09/2017,5409,8349,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/09/2017,5399,8589,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/09/2017,5543,8311,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/09/2017,5199,8191,6500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/09/2017,5455,8255,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/09/2017,5829,7600,6500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/09/2017,5155,7579,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/10/2017,5684,7609,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/10/2017,5799,7729,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/11/2017,5269,8200,6600,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/11/2017,5355,7789,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/12/2017,5109,7614,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,21/12/2017,5366,7711,6400,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/01/2017,5860,8437,8027,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/01/2017,5499,8588,8119,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/01/2017,5534,8855,8489,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/01/2017,5391,8559,8119,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/02/2017,5414,8659,8629,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/02/2017,5391,9009,8509,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/02/2017,5555,8811,8411,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/02/2017,5211,8896,8426,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/02/2017,5255,9009,8589,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/02/2017,5356,8679,8219,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/02/2017,5214,8666,8266,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/02/2017,5211,8599,8029,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/03/2017,5299,8769,8259,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/03/2017,5366,9211,8759,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/03/2017,5211,8759,8259,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/03/2017,5509,9101,8609,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/03/2017,5391,8809,8409,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/04/2017,5499,8209,7809,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/04/2017,5559,8129,7789,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/04/2017,5529,7509,7029,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/04/2017,5433,7549,7019,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/04/2017,5546,7601,7219,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/05/2017,5328,6700,6324,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/05/2017,5589,7200,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/05/2017,5556,7488,7029,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/06/2017,5168,7619,7215,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/06/2017,5899,7450,6200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/07/2017,5936,9099,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/07/2017,6111,8788,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,28/07/2017,5936,9099,7100,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/08/2017,6599,9199,7250,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/08/2017,5500,9339,7300,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/08/2017,5529,8989,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,21/08/2017,6100,8800,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/08/2017,5874,8888,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,29/08/2017,6855,8458,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/08/2017,5965,8658,7200,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/08/2017,6088,9211,7250,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/10/2017,5409,8220,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/10/2017,5691,8188,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/10/2017,5755,8249,6800,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/10/2017,6034,8311,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/10/2017,5829,8233,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/10/2017,5009,8811,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/11/2017,5569,8588,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/11/2017,5455,8694,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,29/11/2017,5501,8789,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/12/2017,5588,8600,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/12/2017,5321,8389,6700,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/12/2017,5599,8366,6900,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/12/2017,5515,8699,7000,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/01/2015,6931,7996,7637,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,03/02/2015,6009,6899,6519,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/02/2015,6889,7689,7499,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/02/2015,6900,7795,7467,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/02/2015,7385,8293,8065,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/03/2015,6598,7669,7134,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/03/2015,6939,7995,7467,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,20/03/2015,6669,7770,7219,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/04/2015,7055,7899,7509,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/04/2015,7055,8000,7527,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/04/2015,6499,7724,7330,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,28/04/2015,6100,7745,6922,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/04/2015,7014,8064,7539,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,07/05/2015,6399,7987,7193,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/05/2015,6256,7681,7437,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,22/05/2015,6989,7719,7439,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,04/06/2015,6299,7309,6804,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/06/2015,6066,6940,6503,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,12/06/2015,6399,7039,6849,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/06/2015,6099,7065,6587,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/06/2015,6199,7055,6785,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,18/06/2015,6100,7211,6656,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,19/06/2015,6119,7009,6564,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/07/2015,6189,7113,6895,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/07/2015,6219,7449,7187,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,05/08/2015,6468,7329,6937,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,11/08/2015,6319,7137,6799,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/08/2015,6580,7266,6890,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,25/09/2015,6593,7437,7139,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,06/10/2015,6579,7610,7259,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,26/10/2015,7010,8197,7737,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,17/11/2015,8019,8964,8559,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/12/2015,8310,9429,9028,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,14/12/2015,9164,10199,9779,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,16/12/2015,9109,10049,9849,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/01/2015,7319,8209,7989,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,22/01/2015,6709,7919,7729,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,28/01/2015,6723,7911,7669,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/01/2015,7109,8369,8069,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/02/2015,6869,7869,7689,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,09/02/2015,7199,8181,7819,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/02/2015,7071,8112,7836,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,17/02/2015,7055,8200,7839,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,24/02/2015,7219,8528,8338,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/02/2015,7587,8700,8411,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/03/2015,7499,8569,8290,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,19/03/2015,7269,8609,7939,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/03/2015,7311,8469,7890,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,10/04/2015,7669,8884,8276,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,23/04/2015,7189,8355,7772,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,30/04/2015,7199,8490,7845,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/05/2015,7317,8459,7888,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,12/05/2015,7117,8191,7654,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/05/2015,7199,8119,7659,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/06/2015,6319,7541,6930,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,15/06/2015,6269,7677,6973,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,16/06/2015,6630,7516,7289,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,02/07/2015,6299,7589,7138,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/07/2015,6249,7437,6843,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,14/07/2015,6299,7885,7092,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/08/2015,6677,7809,7459,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/08/2015,6819,7809,7419,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,26/08/2015,6704,7895,7549,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/08/2015,6860,7979,7580,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,01/09/2015,6869,7997,7567,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,03/09/2015,6790,7919,7566,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/09/2015,6819,7929,7515,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/09/2015,6969,7899,7563,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,11/09/2015,6999,7934,7584,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/09/2015,6676,7744,7493,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,05/10/2015,6619,7919,7660,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/10/2015,6699,7995,7633,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,07/10/2015,6889,8019,7760,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,08/10/2015,7499,8347,8063,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/10/2015,7319,8359,8083,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,06/11/2015,7867,9387,8987,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,20/11/2015,9039,10039,9469,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,25/11/2015,9297,10139,9799,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,27/11/2015,9299,10289,9899,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,04/12/2015,8709,9899,9534,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,31/12/2015,9229,10199,9710,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,13/06/2024,12609,17195,14902,39
Tamil Nadu,Erode,Erode,Turmeric,Finger,FAQ,18/06/2024,12469,17666,15068,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,09/01/2019,4599,6769,5500,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/01/2019,5058,6928,5800,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,15/02/2019,4498,6858,5678,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,08/03/2019,4814,5609,5211,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,13/03/2019,4298,6611,5454,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,26/03/2019,4856,6389,5622,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,27/03/2019,4299,6300,5299,39
Tamil Nadu,Erode,Erode,Turmeric,Bulb,FAQ,30/03/2019,4639,6699,5669,39
